actual,predict,difference,diff%
670000,756875.9,-86875.875,12.966548507462687
495000,544851.94,-49851.9375,10.071098484848486
445000,595044.7,-150044.6875,33.71790730337079
372000,448950.03,-76950.03125,20.685492271505375
600000,742627.94,-142627.9375,23.77132291666667
390000,363715.5,26284.5,6.739615384615385
715000,677793.3,37206.6875,5.203732517482518
375500,390621.03,-15121.03125,4.026905792276964
445000,419716.22,25283.78125,5.681748595505618
460000,497758.84,-37758.84375,8.20844429347826
628000,683923.94,-55923.9375,8.905085589171975
600000,742627.94,-142627.9375,23.77132291666667
600000,717034.3,-117034.3125,19.50571875
380000,409698.47,-29698.46875,7.815386513157894
830000,983463.3,-153463.3125,18.489555722891566
290000,323614.78,-33614.78125,11.591303879310345
790000,683551.8,106448.1875,13.47445411392405
1500000,778230.94,721769.0625,48.117937500000004
595000,597498.3,-2498.3125,0.4198844537815126
288000,307306.34,-19306.34375,6.7035915798611105
400000,399570.44,429.5625,0.107390625
559000,555374.06,3625.9375,0.6486471377459749
790000,1282349.6,-492349.625,62.32273734177215
496000,656433.44,-160433.4375,32.34545110887097
520000,515697.38,4302.625,0.8274278846153846
500000,525540.3,-25540.3125,5.1080625
760000,776172.75,-16172.75,2.1279934210526315
1675000,1526161.1,148838.875,8.885902985074628
690000,456863.56,233136.4375,33.78788949275363
370000,364172.12,5827.875,1.5751013513513514
1870000,1267923.9,602076.125,32.19658422459893
1900000,1306205.9,593794.125,31.252322368421055
623000,593982.44,29017.5625,4.6577146869983945
850000,790670.7,59329.3125,6.979919117647058
699000,949247.3,-250247.3125,35.80076001430616
655000,664998.44,-9998.4375,1.5264790076335877
1550000,1474261.4,75738.625,4.886362903225806
570000,751988.3,-181988.3125,31.92777412280702
549000,604449.4,-55449.375,10.100068306010929
450000,475498.78,-25498.78125,5.6663958333333335
349000,372034.78,-23034.78125,6.600223853868195
470000,498028.28,-28028.28125,5.963464095744681
955000,996138.1,-41138.125,4.307657068062827
360000,423066.5,-63066.5,17.518472222222222
575000,624805.2,-49805.1875,8.661771739130435
299000,381347.8,-82347.8125,27.541074414715723
499000,514069.97,-15069.96875,3.020033817635271
1050000,799638.56,250361.4375,23.843946428571428
429000,443824.47,-14824.46875,3.455587121212121
555000,757719.1,-202719.125,36.52596846846847
305000,346526.25,-41526.25,13.61516393442623
618000,670963.44,-52963.4375,8.570135517799352
514900,450230.03,64669.96875,12.559714264905807
830000,943483.56,-113483.5625,13.672718373493975
274000,301156.1,-27156.09375,9.910983120437956
375000,484681.4,-109681.40625,29.248375
299000,392706.1,-93706.09375,31.33983068561873
474000,568046.75,-94046.75,19.841086497890295
1950000,1550979.8,399020.25,20.462576923076924
550000,632945.3,-82945.3125,15.08096590909091
580000,703478.1,-123478.125,21.289331896551726
419000,565455.1,-146455.125,34.953490453460624
325000,310000.12,14999.875,4.615346153846154
649999,538609.94,111389.0625,17.136805210469554
160000,312866.56,-152866.5625,95.5416015625
160000,312866.56,-152866.5625,95.5416015625
615000,659535.06,-44535.0625,7.241473577235773
475000,477899.78,-2899.78125,0.6104802631578947
549000,699974.06,-150974.0625,27.49982923497268
515000,666962.06,-151962.0625,29.50719660194175
219000,236348.17,-17348.171875,7.921539668949771
320000,359022.1,-39022.09375,12.194404296875
495000,549675.2,-54675.1875,11.045492424242424
335000,320305.53,14694.46875,4.386408582089552
400000,407243.22,-7243.21875,1.8108046875
300000,308598.9,-8598.90625,2.8663020833333333
375000,378928.16,-3928.15625,1.0475083333333333
399000,375794.44,23205.5625,5.815930451127819
715000,687875.8,27124.1875,3.793592657342657
354000,304923.84,49076.15625,13.86332097457627
607600,564125.8,43474.1875,7.15506706714944
390000,361988.88,28011.125,7.182339743589744
380000,511057.16,-131057.15625,34.48872532894737
780000,940309.06,-160309.0625,20.55244391025641
1950000,1344950.1,605049.875,31.02819871794872
445000,546787.8,-101787.8125,22.873665730337077
170000,163773.83,6226.171875,3.6624540441176467
825000,775575.44,49424.5625,5.990856060606061
190500,253428.88,-62928.875,33.03353018372703
350000,470709.25,-120709.25,34.48835714285715
630000,723172.44,-93172.4375,14.789275793650795
324000,307740.53,16259.46875,5.018354552469136
499000,625315.2,-126315.1875,25.31366482965932
600000,717034.3,-117034.3125,19.50571875
495000,520893.22,-25893.21875,5.230953282828283
2180000,1468982.6,711017.375,32.61547591743119
295000,323863.6,-28863.59375,9.78426906779661
835000,687294.8,147705.1875,17.68924401197605
1500000,778230.94,721769.0625,48.117937500000004
435000,557093.56,-122093.5625,28.06748563218391
375000,525095.8,-150095.8125,40.025549999999996
660000,705443.0,-45443.0,6.885303030303031
390000,389362.9,637.09375,0.1633573717948718
190500,257150.94,-66650.9375,34.987368766404195
349000,332167.47,16832.53125,4.823074856733524
579000,556478.8,22521.1875,3.889669689119171
1635000,1383571.9,251428.125,15.377866972477063
390000,1187832.4,-797832.375,204.57240384615383
161000,297972.9,-136972.90625,85.07633928571428
179000,291581.25,-112581.25,62.894553072625705
1060000,1366447.6,-306447.625,28.910153301886794
350000,436242.03,-86242.03125,24.64058035714286
695676,646410.8,49265.1875,7.08162815736061
754928,699725.4,55202.625,7.312303292499417
505541,499198.56,6342.4375,1.2545841979186654
451904,464569.66,-12665.65625,2.8027316089257894
2100000,1623304.0,476696.0,22.699809523809524
240000,370219.75,-130219.75,54.25822916666667
598000,657256.6,-59256.625,9.909134615384616
650000,1065578.1,-415578.125,63.935096153846146
470000,375373.03,94626.96875,20.13339760638298
575000,575667.9,-667.875,0.11615217391304349
520000,453300.34,66699.65625,12.826856971153846
498000,407880.3,90119.6875,18.09632279116466
1119200,733317.94,385882.0625,34.47838299678342
690000,744618.56,-54618.5625,7.915733695652174
590000,611673.8,-21673.8125,3.6735275423728813
230000,249590.55,-19590.546875,8.517629076086957
660000,607414.25,52585.75,7.967537878787878
440000,326076.44,113923.5625,25.89171875
440000,332508.84,107491.15625,24.42980823863636
599900,571308.56,28591.4375,4.7660339223203865
457000,424832.84,32167.15625,7.038765043763676
340000,361460.8,-21460.8125,6.312003676470589
1600000,1461394.1,138605.875,8.6628671875
530000,428985.66,101014.34375,19.059310141509435
650000,687438.06,-37438.0625,5.759701923076923
620000,627762.06,-7762.0625,1.251945564516129
385000,180238.36,204761.640625,53.18484172077922
350000,423537.34,-73537.34375,21.010669642857145
350000,432943.9,-82943.90625,23.698258928571427
350000,423537.34,-73537.34375,21.010669642857145
485000,521018.1,-36018.09375,7.426411082474226
855000,989976.56,-134976.5625,15.786732456140351
950000,826107.3,123892.6875,13.04133552631579
1600000,1130456.6,469543.375,29.3464609375
320000,297494.97,22505.03125,7.032822265625
280000,282072.47,-2072.46875,0.7401674107142857
799000,711402.8,87597.1875,10.963352628285357
549000,824392.25,-275392.25,50.162522768670314
510000,710939.56,-200939.5625,39.39991421568628
550000,596097.44,-46097.4375,8.381352272727273
595000,535978.7,59021.3125,9.919548319327731
310000,307198.9,2801.09375,0.903578629032258
500000,566215.0,-66215.0,13.242999999999999
149000,220862.14,-71862.140625,48.229624580536914
340000,370950.4,-30950.40625,9.103060661764706
280000,332511.22,-52511.21875,18.754006696428572
475000,412341.4,62658.59375,13.191282894736842
680000,595549.25,84450.75,12.419227941176471
835000,946952.44,-111952.4375,13.40747754491018
640000,826040.06,-186040.0625,29.068759765625003
576000,667977.5,-91977.5,15.968315972222221
375000,414874.25,-39874.25,10.633133333333333
535000,589924.56,-54924.5625,10.266273364485981
580000,583513.25,-3513.25,0.6057327586206896
290000,323614.78,-33614.78125,11.591303879310345
600000,639382.9,-39382.875,6.563812500000001
2175000,1413823.4,761176.625,34.99662643678161
569000,612217.2,-43217.1875,7.595287785588751
580000,550465.06,29534.9375,5.092230603448276
531527,530782.3,744.6875,0.14010341901728418
620000,847320.7,-227320.6875,36.66462701612903
370000,480387.0,-110387.0,29.834324324324324
490000,478829.16,11170.84375,2.279764030612245
480000,368664.53,111335.46875,23.194889322916666
345000,446036.28,-101036.28125,29.285878623188406
550000,511680.4,38319.59375,6.967198863636363
580000,556705.6,23294.375,4.016271551724138
299000,392706.1,-93706.09375,31.33983068561873
146000,255591.28,-109591.28125,75.06252140410959
495000,460068.1,34931.90625,7.056950757575757
590000,600218.94,-10218.9375,1.732023305084746
339000,405394.84,-66394.84375,19.585499631268437
556000,866376.1,-310376.125,55.8230440647482
480000,437530.2,42469.8125,8.847877604166667
650000,638879.5,11120.5,1.7108461538461537
400000,399791.47,208.53125,0.0521328125
620000,770211.56,-150211.5625,24.227671370967744
620000,770211.56,-150211.5625,24.227671370967744
990000,972321.8,17678.1875,1.785675505050505
550000,495298.2,54701.8125,9.94578409090909
295000,285264.16,9735.84375,3.3002860169491526
1890000,1209294.6,680705.375,36.016157407407405
1850000,1450060.1,399939.875,21.61837162162162
590000,589170.25,829.75,0.14063559322033897
490000,445322.97,44677.03125,9.117761479591836
680000,791321.94,-111321.9375,16.370873161764706
605000,602021.94,2978.0625,0.49224173553719003
1850000,1227064.0,622936.0,33.67221621621621
349000,346458.3,2541.6875,0.7282772206303725
650000,683691.0,-33691.0,5.183230769230769
1950000,1349878.1,600121.875,30.775480769230768
580000,533484.25,46515.75,8.019956896551724
310000,383964.5,-73964.5,23.859516129032258
360000,397191.94,-37191.9375,10.33109375
575000,687765.25,-112765.25,19.611347826086956
557000,686169.3,-129169.3125,23.190181777378815
680000,707171.4,-27171.375,3.995790441176471
360000,371287.66,-11287.65625,3.135460069444444
650000,1052997.8,-402997.75,61.99965384615385
860000,731529.94,128470.0625,14.938379360465115
660000,861834.06,-201834.0625,30.58091856060606
550000,508193.06,41806.9375,7.601261363636364
280000,211118.58,68881.421875,24.6005078125
594900,691039.3,-96139.3125,16.16058371154816
340000,305642.4,34357.59375,10.105174632352941
580000,606366.2,-26366.1875,4.5458943965517244
330000,419109.03,-89109.03125,27.002736742424243
1045000,1403351.4,-358351.375,34.2919976076555
142000,190055.72,-48055.71875,33.842055457746476
384900,421242.6,-36342.59375,9.442087230449467
620000,526132.44,93867.5625,15.13992943548387
610000,631051.94,-21051.9375,3.451137295081967
750000,696427.8,53572.1875,7.1429583333333335
634000,908593.94,-274593.9375,43.31134660883281
399000,361013.03,37986.96875,9.520543546365914
580000,563954.06,16045.9375,2.766540948275862
228000,255901.8,-27901.796875,12.237630208333334
850000,932456.06,-82456.0625,9.700713235294117
495000,549711.2,-54711.1875,11.052765151515151
695000,781108.94,-86108.9375,12.389775179856114
375000,424377.62,-49377.625,13.167366666666666
245000,220660.03,24339.96875,9.93468112244898
890000,947987.0,-57987.0,6.515393258426966
600000,759977.8,-159977.8125,26.662968749999997
375000,394610.28,-19610.28125,5.229408333333333
798000,729587.7,68412.3125,8.57297149122807
550000,766703.4,-216703.375,39.40061363636364
375000,432672.8,-57672.8125,15.379416666666668
623000,517259.75,105740.25,16.972752808988766
425000,480494.97,-55494.96875,13.057639705882353
549000,576665.25,-27665.25,5.039207650273224
485000,533511.3,-48511.3125,10.002332474226803
380000,367468.56,12531.4375,3.2977467105263156
620000,451936.25,168063.75,27.107056451612905
305000,315624.38,-10624.375,3.483401639344262
348000,294096.66,53903.34375,15.489466594827586
950000,988237.56,-38237.5625,4.025006578947369
1150000,671606.56,478393.4375,41.59942934782609
450000,593575.5,-143575.5,31.905666666666665
379000,375793.03,3206.96875,0.8461658970976252
450000,409529.94,40470.0625,8.993347222222223
645000,619859.8,25140.1875,3.897703488372093
1500000,1067018.6,432981.375,28.865425000000002
550000,632945.3,-82945.3125,15.08096590909091
435000,600384.7,-165384.6875,38.0194683908046
650000,723627.3,-73627.3125,11.327278846153845
450000,551997.06,-101997.0625,22.666013888888887
1250000,1134042.5,115957.5,9.2766
390000,429831.28,-39831.28125,10.21314903846154
1860000,1396067.5,463932.5,24.942607526881723
350000,329545.3,20454.6875,5.844196428571428
319000,338457.1,-19457.09375,6.0994024294670846
350000,386316.22,-36316.21875,10.3760625
625000,681888.75,-56888.75,9.1022
200000,245871.25,-45871.25,22.935625
290000,258417.16,31582.84375,10.89063577586207
730000,730827.7,-827.6875,0.11338184931506849
445000,437808.97,7191.03125,1.6159620786516855
415000,413723.1,1276.90625,0.30768825301204816
990000,679751.5,310248.5,31.338232323232322
325000,310869.03,14130.96875,4.347990384615385
335000,403393.03,-68393.03125,20.415830223880597
600000,766515.3,-166515.3125,27.75255208333333
2195000,1500829.8,694170.25,31.625068337129843
330000,306094.2,23905.8125,7.244185606060606
270000,267848.5,2151.5,0.7968518518518519
470000,364390.16,105609.84375,22.470179521276595
155000,189373.92,-34373.921875,22.17672379032258
1910000,1084341.6,825658.375,43.22818717277487
950000,1165442.9,-215442.875,22.678197368421053
695000,647141.7,47858.3125,6.886088129496402
495000,575386.0,-80386.0,16.23959595959596
589000,829831.2,-240831.1875,40.88814728353141
750000,682922.2,67077.8125,8.943708333333333
623000,557849.94,65150.0625,10.457473916532905
250000,304541.84,-54541.84375,21.8167375
350000,402460.53,-52460.53125,14.988723214285715
335000,436221.16,-101221.15625,30.21527052238806
610000,799475.2,-189475.1875,31.061506147540985
360000,435989.97,-75989.96875,21.108324652777778
690000,769582.5,-79582.5,11.533695652173913
395000,404061.16,-9061.15625,2.293963607594937
895000,745850.94,149149.0625,16.66469972067039
385000,393552.53,-8552.53125,2.2214366883116883
340000,297686.66,42313.34375,12.445101102941177
330000,288777.3,41222.6875,12.491723484848485
325000,338512.78,-13512.78125,4.157778846153846
690000,629852.3,60147.6875,8.71705615942029
335000,323414.6,11585.40625,3.4583302238805973
650000,426247.72,223752.28125,34.423427884615386
340000,338333.03,1666.96875,0.4902849264705882
650000,415948.16,234051.84375,36.00797596153846
590000,687728.56,-97728.5625,16.564163135593223
229000,213416.77,15583.234375,6.8049058406113545
580000,476490.94,103509.0625,17.846390086206895
260000,298426.4,-38426.40625,14.77938701923077
625000,779728.8,-154728.8125,24.756610000000002
730000,634916.3,95083.6875,13.025162671232875
730000,634916.3,95083.6875,13.025162671232875
360000,381700.6,-21700.59375,6.027942708333334
335000,307409.53,27590.46875,8.235960820895523
835000,894230.5,-59230.5,7.0934730538922155
515000,824081.25,-309081.25,60.015776699029125
465000,540836.06,-75836.0625,16.30883064516129
650000,604688.7,45311.3125,6.970971153846153
450000,474600.34,-24600.34375,5.466743055555556
489000,497938.47,-8938.46875,1.8279077198364007
350000,536779.06,-186779.0625,53.36544642857143
680000,504416.34,175583.65625,25.821125919117648
635000,577021.94,57978.0625,9.130403543307086
675000,498603.62,176396.375,26.132796296296295
440000,556945.6,-116945.625,26.578551136363636
350000,351262.78,-1262.78125,0.36079464285714286
660000,870009.2,-210009.1875,31.819573863636364
310500,307658.53,2841.46875,0.915126811594203
509000,637355.0,-128355.0,25.217092337917485
375000,464221.22,-89221.21875,23.792325
360000,413783.94,-53783.9375,14.939982638888887
560000,571297.94,-11297.9375,2.0174888392857144
620000,675368.94,-55368.9375,8.930473790322582
320000,379070.44,-59070.4375,18.45951171875
485000,558232.56,-73232.5625,15.099497422680413
495000,413740.47,81259.53125,16.41606691919192
390000,332327.22,57672.78125,14.78789262820513
390000,332327.22,57672.78125,14.78789262820513
800000,757902.8,42097.1875,5.2621484375
650000,766937.94,-116937.9375,17.99045192307692
310500,307658.53,2841.46875,0.915126811594203
450000,550000.06,-100000.0625,22.22223611111111
390000,362153.97,27846.03125,7.1400080128205134
560000,617532.56,-57532.5625,10.273671875
690000,446912.4,243087.59375,35.23008605072464
495000,555870.94,-60870.9375,12.29715909090909
755000,1008288.7,-253288.6875,33.548170529801325
630000,655886.2,-25886.1875,4.10891865079365
439000,396841.97,42158.03125,9.60319618451025
620000,716510.25,-96510.25,15.56616935483871
700000,731675.2,-31675.1875,4.525026785714286
525000,530547.9,-5547.875,1.0567380952380954
579900,691039.3,-111139.3125,19.165254785307813
570000,759345.75,-189345.75,33.218552631578945
400000,338501.47,61498.53125,15.3746328125
450000,466273.5,-16273.5,3.6163333333333334
325000,225209.16,99790.84375,30.704874999999998
200000,245871.25,-45871.25,22.935625
290000,488678.56,-198678.5625,68.50984913793103
465000,525556.3,-60556.3125,13.022862903225807
798000,665744.1,132255.875,16.5734179197995
495000,571220.44,-76220.4375,15.39806818181818
369000,481121.62,-112121.625,30.385264227642278
350000,565313.75,-215313.75,61.51821428571429
625000,610455.25,14544.75,2.32716
1800000,1362878.0,437122.0,24.284555555555556
629000,661810.8,-32810.8125,5.216345389507154
270000,286722.88,-16722.875,6.193657407407407
435000,414839.94,20160.0625,4.634497126436782
400000,399791.5,208.5,0.052125000000000005
385000,215419.98,169580.015625,44.0467573051948
590000,576800.94,13199.0625,2.2371292372881357
498000,541627.94,-43627.9375,8.760630020080322
247000,238541.16,8458.84375,3.4246330971659917
510000,628680.7,-118680.6875,23.270723039215685
580000,566004.44,13995.5625,2.413028017241379
650000,761774.9,-111774.875,17.196134615384615
425000,494255.47,-69255.46875,16.295404411764704
850000,695735.7,154264.3125,18.148742647058825
389000,421242.6,-32242.59375,8.288584511568123
435000,522384.1,-87384.09375,20.088297413793104
550000,564757.44,-14757.4375,2.683170454545454
239000,286707.1,-47707.09375,19.96112709205021
400000,460579.6,-60579.59375,15.144898437500002
320000,390182.78,-70182.78125,21.932119140625
600000,784417.6,-184417.625,30.736270833333336
350000,362460.47,-12460.46875,3.5601339285714286
375000,477457.1,-102457.09375,27.321891666666666
450000,474213.84,-24213.84375,5.3808541666666665
870000,866717.4,3282.625,0.3773132183908046
650000,795025.56,-145025.5625,22.311625
580000,579461.2,538.8125,0.09289870689655172
510000,461756.44,48243.5625,9.459522058823529
470000,469619.62,380.375,0.08093085106382979
325000,287412.28,37587.71875,11.565451923076923
190000,207474.34,-17474.34375,9.19702302631579
290000,280189.78,9810.21875,3.382834051724138
255000,277075.03,-22075.03125,8.656875
575000,534730.8,40269.1875,7.003336956521738
530000,525586.44,4413.5625,0.8327476415094339
580000,572367.94,7632.0625,1.3158728448275863
290000,276609.72,13390.28125,4.617338362068966
325000,319150.7,5849.3125,1.7997884615384616
580000,546947.7,33052.3125,5.698674568965517
190500,253428.88,-62928.875,33.03353018372703
360000,449056.1,-89056.09375,24.737803819444444
520000,492193.78,27806.21875,5.347349759615384
340000,377402.47,-37402.46875,11.000726102941176
380000,371119.7,8880.3125,2.336924342105263
435000,448312.75,-13312.75,3.060402298850575
460000,527407.7,-67407.6875,14.653845108695652
1950000,1385649.8,564350.25,28.94103846153846
580000,477277.2,102722.8125,17.71082974137931
337000,317148.34,19851.65625,5.8906991839762615
607000,681855.2,-74855.1875,12.331991350906096
337000,317148.34,19851.65625,5.8906991839762615
620000,707161.1,-87161.125,14.058245967741936
465000,469300.75,-4300.75,0.9248924731182795
589000,892687.94,-303687.9375,51.5599214770798
525000,603723.44,-78723.4375,14.994940476190477
875000,874330.06,669.9375,0.07656428571428571
990000,765462.06,224537.9375,22.680599747474748
445000,344903.9,100096.09375,22.493504213483146
395000,388971.97,6028.03125,1.5260838607594938
330000,294534.9,35465.09375,10.746998106060605
445000,269669.72,175330.28125,39.400063202247196
435000,743009.7,-308009.6875,70.80682471264367
309900,266446.4,43453.59375,14.0218114714424
615000,621106.2,-6106.1875,0.9928760162601626
187000,217667.61,-30667.609375,16.39979110962567
850000,728940.25,121059.75,14.242323529411765
750000,665978.4,84021.625,11.202883333333332
890000,868861.44,21138.5625,2.3751193820224716
580000,571072.3,8927.6875,1.5392564655172414
485000,533511.3,-48511.3125,10.002332474226803
335000,391379.22,-56379.21875,16.829617537313432
325000,414691.16,-89691.15625,27.597278846153845
370000,445782.7,-75782.6875,20.481807432432433
430000,500731.84,-70731.84375,16.449265988372094
229000,330066.22,-101066.21875,44.133719978165935
420000,481111.78,-61111.78125,14.550424107142856
790000,1136902.1,-346902.125,43.911661392405065
1490000,1661037.0,-171037.0,11.478993288590605
410000,406987.5,3012.5,0.7347560975609756
599900,557874.7,42025.3125,7.005386314385731
335000,323414.6,11585.40625,3.4583302238805973
570000,665011.94,-95011.9375,16.66876096491228
179000,256696.02,-77696.015625,43.40559532122905
380000,409761.53,-29761.53125,7.831981907894738
456000,561968.7,-105968.6875,23.23874725877193
690000,727575.9,-37575.875,5.445778985507246
1004000,927700.44,76299.5625,7.599558017928287
2100000,1549495.4,550504.625,26.21450595238095
1100000,840056.3,259943.6875,23.631244318181817
950000,831318.3,118681.6875,12.492809210526316
775000,909309.56,-134309.5625,17.330266129032257
495000,420803.1,74196.90625,14.98927398989899
400000,388615.9,11384.09375,2.8460234375
480000,445681.47,34318.53125,7.149694010416667
460000,416218.44,43781.5625,9.51773097826087
650000,650845.1,-845.125,0.13001923076923078
470000,436400.66,33599.34375,7.148796542553192
420000,409058.56,10941.4375,2.6051041666666666
430000,417323.22,12676.78125,2.9480886627906977
345000,289210.16,55789.84375,16.17096920289855
310000,302249.28,7750.71875,2.5002318548387095
375000,312534.0,62466.0,16.6576
300000,312140.66,-12140.65625,4.046885416666666
469000,484225.78,-15225.78125,3.246435234541578
320000,343585.03,-23585.03125,7.370322265625
580000,504805.78,75194.21875,12.964520474137931
480000,531507.6,-51507.625,10.730755208333333
330000,306138.84,23861.15625,7.230653409090909
530000,470769.2,59230.8125,11.175625
235000,370103.28,-135103.28125,57.49075797872341
1980000,956495.56,1023504.4375,51.69214330808081
390000,301632.78,88367.21875,22.65826121794872
1900000,1146197.4,753802.625,39.67382236842105
760000,670080.06,89919.9375,11.83157072368421
355000,444280.5,-89280.5,25.14943661971831
295000,304649.28,-9649.28125,3.2709427966101696
1060000,661350.2,398649.8125,37.60847287735849
360000,463125.66,-103125.65625,28.646015624999997
650000,607429.8,42570.1875,6.549259615384615
350000,263875.03,86124.96875,24.60713392857143
580000,549940.7,30059.3125,5.182640086206897
580000,543896.0,36104.0,6.224827586206897
199900,188459.7,11440.296875,5.7230099424712355
485000,497938.3,-12938.3125,2.667693298969072
295000,277075.03,17924.96875,6.076260593220339
735000,691332.3,43667.6875,5.941181972789115
420000,468373.28,-48373.28125,11.517447916666667
530000,516353.25,13646.75,2.574858490566038
695000,795002.8,-100002.8125,14.388893884892088
365000,388549.47,-23549.46875,6.451909246575342
300000,377314.84,-77314.84375,25.771614583333335
790000,956040.06,-166040.0625,21.01772943037975
790000,1029257.56,-239257.5625,30.28576740506329
390000,469980.34,-79980.34375,20.50778044871795
1950000,1338038.4,611961.625,31.382647435897436
850000,899203.7,-49203.6875,5.788669117647059
625000,774340.8,-149340.8125,23.89453
652000,695645.8,-43645.8125,6.694143021472393
1800000,1646322.5,153677.5,8.537638888888889
150000,195093.2,-45093.203125,30.06213541666667
245000,265147.66,-20147.65625,8.223533163265307
649000,949761.44,-300761.4375,46.34228620955316
160000,174449.23,-14449.234375,9.030771484375
649000,949761.44,-300761.4375,46.34228620955316
590000,528382.9,61617.125,10.443580508474575
1155000,1269123.0,-114123.0,9.880779220779221
700000,454275.03,245724.96875,35.10356696428572
490000,435536.22,54463.78125,11.115057397959184
430000,492594.16,-62594.15625,14.556780523255814
370000,484401.16,-114401.15625,30.91923141891892
419900,475814.28,-55914.28125,13.316094605858538
599990,629816.44,-29826.4375,4.971155769262821
444900,406279.16,38620.84375,8.680792031917285
750000,567429.7,182570.3125,24.34270833333333
706000,567087.75,138912.25,19.67595609065156
547000,440956.1,106043.90625,19.386454524680072
496000,429735.16,66264.84375,13.359847530241936
357000,309861.9,47138.09375,13.203947829131652
425000,367230.97,57769.03125,13.592713235294118
580000,537407.2,42592.8125,7.343588362068966
390000,309630.0,80370.0,20.607692307692307
590000,590883.94,-883.9375,0.14981991525423727
396000,380176.6,15823.40625,3.995809659090909
1052000,901252.3,150747.6875,14.329628089353614
706000,938258.4,-232258.375,32.89778682719547
374000,358825.4,15174.59375,4.057378008021391
435000,428282.06,6717.9375,1.544353448275862
190000,207211.72,-17211.71875,9.058799342105264
900000,622919.75,277080.25,30.786694444444446
695000,886482.44,-191482.4375,27.551429856115107
310000,338839.53,-28839.53125,9.303074596774193
570000,528954.1,41045.875,7.201030701754386
470000,522775.25,-52775.25,11.228776595744682
650000,734904.4,-84904.375,13.062211538461538
166000,176893.17,-10893.171875,6.5621517319277105
567000,581819.2,-14819.1875,2.6136133156966492
600000,598482.7,1517.3125,0.25288541666666664
2100000,1549615.1,550384.875,26.208803571428575
440000,420139.03,19860.96875,4.513856534090909
1500000,924943.7,575056.3125,38.3370875
425000,365036.84,59963.15625,14.10897794117647
496000,448593.4,47406.59375,9.55778099798387
357000,267820.97,89179.03125,24.980120798319327
359000,394353.03,-35353.03125,9.847641016713093
165000,200958.36,-35958.359375,21.792945075757576
865000,895862.75,-30862.75,3.5679479768786124
775000,854990.6,-79990.625,10.321370967741936
550000,456689.28,93310.71875,16.96558522727273
505000,485782.0,19218.0,3.805544554455446
1060000,656572.6,403427.375,38.05918632075472
900000,760171.06,139828.9375,15.536548611111112
420000,423933.16,-3933.15625,0.9364657738095238
490000,482800.1,7199.90625,1.4693686224489795
520000,510640.9,9359.09375,1.799825721153846
194000,206373.64,-12373.640625,6.378165270618556
395000,393370.88,1629.125,0.41243670886075945
1800000,1133843.6,666156.375,37.0086875
520000,506244.66,13755.34375,2.6452584134615384
259000,353555.22,-94555.21875,36.50780646718147
356000,331307.88,24692.125,6.935990168539326
215000,261456.56,-46456.5625,21.607703488372092
289000,318802.34,-29802.34375,10.312229671280276
1000000,879810.94,120189.0625,12.01890625
599990,619523.56,-19533.5625,3.25564801080018
350000,445008.38,-95008.375,27.145249999999997
399000,486662.34,-87662.34375,21.970512218045112
588000,655953.06,-67953.0625,11.556643282312926
495000,636915.06,-141915.0625,28.669709595959596
850000,1129937.4,-279937.375,32.93380882352941
790000,1194030.1,-404030.125,51.143053797468355
195000,197982.3,-2982.296875,1.5293830128205128
310000,368636.16,-58636.15625,18.91488911290323
535000,570156.56,-35156.5625,6.571320093457944
850000,1129937.4,-279937.375,32.93380882352941
905000,1064097.1,-159097.125,17.579792817679557
310000,368636.16,-58636.15625,18.91488911290323
599950,718280.44,-118330.4375,19.723383198599883
800000,700405.94,99594.0625,12.4492578125
300000,307861.84,-7861.84375,2.6206145833333334
240000,225300.52,14699.484375,6.12478515625
660000,665730.7,-5730.6875,0.8682859848484847
230000,232937.11,-2937.109375,1.2770040760869565
497000,473069.16,23930.84375,4.815059104627767
192000,176182.77,15817.234375,8.238142903645834
840000,735821.75,104178.25,12.402172619047619
330000,432163.88,-102163.875,30.958750000000002
410000,332964.4,77035.59375,18.789169207317073
580000,678849.44,-98849.4375,17.04300646551724
439000,467669.1,-28669.09375,6.530545273348519
561000,573200.4,-12200.375,2.1747549019607844
380000,350168.72,29831.28125,7.850337171052632
625000,553903.2,71096.8125,11.375490000000001
575000,620293.94,-45293.9375,7.87720652173913
650000,705174.9,-55174.875,8.488442307692308
595000,531064.9,63935.125,10.745399159663865
615000,675707.75,-60707.75,9.871178861788618
358000,418018.47,-60018.46875,16.764935405027934
379000,457488.78,-78488.78125,20.709440963060686
1600000,1535924.1,64075.875,4.004742187500001
430000,434960.06,-4960.0625,1.1535029069767442
440000,369139.47,70860.53125,16.104666193181817
515000,816546.0,-301546.0,58.5526213592233
587000,611577.8,-24577.8125,4.187020868824531
600000,850908.56,-250908.5625,41.81809375
399000,317646.38,81353.625,20.38937969924812
379000,375456.03,3543.96875,0.9350841029023748
735000,847778.56,-112778.5625,15.34402210884354
625000,679235.3,-54235.3125,8.67765
575000,626824.6,-51824.625,9.012978260869566
1200000,715808.25,484191.75,40.3493125
450000,519023.66,-69023.65625,15.338590277777778
180000,197982.3,-17982.296875,9.990164930555556
599000,610279.2,-11279.1875,1.883002921535893
420000,565002.56,-145002.5625,34.52441964285714
1045000,1281873.4,-236873.375,22.66730861244019
599000,505771.28,93228.71875,15.56405989148581
450000,572085.94,-122085.9375,27.130208333333332
1350000,778230.94,571769.0625,42.35326388888889
765000,1026081.2,-261081.1875,34.128259803921566
